system,tier,target,term_name,term_index,true_coef_median,true_coef_ci_low,true_coef_ci_high,recovered_coef_median,recovered_coef_ci_low,recovered_coef_ci_high,abs_error_clean,rel_error_clean,zero_truth,error_display,error_type,selected_clean,active_true_clean,term_role,false_positive_count,selected_rate,active_true_rate
double_well_transverse,3,a22,y,2,-1.962571385145064e-11,-3.512743516347986e-11,-1.5125228556898735e-11,-6.151244365932019e-12,-3.426847559268035e-11,0.0004370729410147,1.347446948551862e-11,,True,1.3e-11,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,x^2,3,6.026511167243707e-11,5.8075418428553286e-11,6.4663376836123e-11,7.131249036142968e-05,6.016178317029071e-11,0.0004770286266583,7.131243009631801e-05,,True,7.1e-05,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,xy,4,7.020544887987385e-13,1.176477870596643e-13,1.4517370971933428e-12,3.695004963374086e-13,-0.0005645681593356,1.0684186009652933e-12,3.3255399246132987e-13,,True,3.3e-13,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,y^2,5,9.015857111773419e-11,8.468901211822884e-11,9.830769507585507e-11,9.61100776141394e-05,8.620862750281294e-11,0.0007793792337936,9.610998745556828e-05,,True,9.6e-05,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,x^3,6,6.3518074005460045e-12,2.011590454028528e-12,9.300184665181449e-12,9.529051621915776e-12,4.388410681497824e-12,0.0002209663430009,3.177244221369771e-12,,True,3.2e-12,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,x^2y,7,6.552755946815772e-12,5.138200583702054e-12,1.2293594459008448e-11,6.084077326916874e-12,-0.0002752236244804,2.851296090060506e-05,4.686786198988983e-13,,True,4.7e-13,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,xy^2,8,3.7019480656833106e-12,1.3869123443655966e-12,5.070531923972719e-12,3.625569185020307e-12,-0.000104584873249,0.0001606589736969,7.637888066300356e-14,,True,7.6e-14,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,a22,y^3,9,2.1837624872484817e-11,1.7444234147099472e-11,4.380218373475316e-11,3.164912700070112e-11,-8.71057369771987e-05,6.547346364313798e-05,9.811502128216304e-12,,True,9.8e-12,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b1,1,0,-5.3831309776252455e-12,-1.4363038856132e-11,1.0014547215511166e-11,-0.0164924526889282,-0.1076258858990175,0.0340547924696837,0.01649245268354507,,True,0.016,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b1,x,1,0.9999999988721088,0.9999999988110296,0.999999998908857,0.9516669455174336,0.7973041394891598,1.0207795196118283,0.04833305335467519,0.04833305340918962,False,0.048,rel,True,True,active_selected,0,1.0,1.0
double_well_transverse,3,b1,y,2,-0.4999999994846661,-0.4999999994980305,-0.49999999946432,-0.4694058481533656,-0.5301779131096866,-0.4278581322077933,0.0305941513313005,0.06118830272566581,False,0.061,rel,True,True,active_selected,0,0.9,1.0
double_well_transverse,3,b1,x^2,3,4.96321755197483e-11,2.0026002160341507e-11,7.161874185047465e-11,0.0084452472628853,-0.0999726133347523,0.1301244004188871,0.008445247213253125,,True,8.4e-03,abs,False,False,inactive_unselected,0,0.1,0.0
double_well_transverse,3,b1,xy,4,1.1830238510131709e-11,8.41751922731899e-12,2.5114295740987868e-11,1.6258462292104818e-11,5.36091209750554e-12,3.0150418013982476e-11,4.428223781973109e-12,,True,4.4e-12,abs,False,False,inactive_unselected,0,0.1,0.0
double_well_transverse,3,b1,y^2,5,-4.0936717616712695e-11,-8.595353732804037e-11,-3.1090636414077695e-11,-7.537808317458389e-11,-8.850971345996364e-11,-3.570401279534203e-11,3.444136555787119e-11,,True,3.4e-11,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b1,x^3,6,-0.999999999286614,-0.9999999993316648,-0.9999999992714954,-0.9353219197413108,-0.9577734501783516,-0.8528235498964704,0.06467807954530314,0.06467807959144357,False,0.065,rel,True,True,active_selected,0,1.0,1.0
double_well_transverse,3,b1,x^2y,7,-1.2044356725073183e-10,-1.23540933580504e-10,-1.1660375895409302e-10,-1.1597424483791714e-10,-1.432514065228329e-10,-1.0947724445303283e-10,4.46932241281469e-12,,True,4.5e-12,abs,False,False,inactive_unselected,0,0.1,0.0
double_well_transverse,3,b1,xy^2,8,2.3492673565627964e-10,2.3124356388632415e-10,2.4028522143038203e-10,2.1733279078706544e-10,1.8896256660942915e-10,2.3777509232005605e-10,1.75939448692142e-11,,True,1.8e-11,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b1,y^3,9,-3.9054383473424517e-10,-4.2746640910592245e-10,-3.68267780328451e-10,-4.224567689198915e-10,-4.3554918195850104e-10,-3.877623138272347e-10,3.191293418564631e-11,,True,3.2e-11,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b2,1,0,3.175803126425626e-11,2.447461689923476e-11,6.459242420123686e-11,-0.0137073387081326,-0.0730044425981707,0.02011866564213,0.013707338739890633,,True,0.014,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b2,x,1,0.4999999996331072,0.4999999996135092,0.4999999996460633,0.492361084243953,0.4622199268106824,0.7228854496201427,0.007638915389154233,0.015277830789519118,False,0.015,rel,True,True,active_selected,0,1.0,1.0
double_well_transverse,3,b2,y,2,-0.999999998973494,-0.9999999989982926,-0.9999999989290026,-1.0293641189576652,-1.256308674139703,-0.9571140393223192,0.02936411998417121,0.029364120014313655,False,0.029,rel,True,True,active_selected,0,1.0,1.0
double_well_transverse,3,b2,x^2,3,-3.4664366786285667e-12,-1.4284041234397706e-11,7.849471350023147e-12,9.46170578922706e-12,-0.0510659721064049,0.0271613376081265,1.2928142467855627e-11,,True,1.3e-11,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b2,xy,4,1.4661193737887364e-12,-5.481908679846761e-12,8.179047542130991e-12,-1.872733532891968e-12,-0.0757415434607008,5.049168262388675e-12,3.3388529066807045e-12,,True,3.3e-12,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b2,y^2,5,-9.068480975756471e-11,-1.825702783287533e-10,-7.584106361214109e-11,-6.708191263846884e-11,-1.737792629051008e-10,0.0385193038104964,2.3602897119095875e-11,,True,2.4e-11,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b2,x^3,6,2.0020713511569096e-10,1.918023616854628e-10,2.0795718099844836e-10,2.062509699154817e-10,-0.0806452437942829,0.0538843175501529,6.043834799790739e-12,,True,6.0e-12,abs,False,False,inactive_unselected,0,0.0,0.0
double_well_transverse,3,b2,x^2y,7,-2.3755512518725973e-10,-2.472423894448603e-10,-2.3244559206572526e-10,-2.1594422404615832e-10,-2.3944182452447523e-10,0.2015114916693327,2.1610901141101412e-11,,True,2.2e-11,abs,False,False,inactive_unselected,0,0.1,0.0
double_well_transverse,3,b2,xy^2,8,1.1974889172061988e-10,1.1623626236485662e-10,1.217727942433724e-10,8.552325078808609e-11,-0.4372616987287809,1.1473122255517598e-10,3.42256409325338e-11,,True,3.4e-11,abs,False,False,inactive_unselected,0,0.4,0.0
double_well_transverse,3,b2,y^3,9,-7.81084066636196e-10,-8.549289372044124e-10,-7.365460104235291e-10,-6.719303216836432e-10,-7.656325474748136e-10,0.3391609675909847,1.0915374495255283e-10,,True,1.1e-10,abs,False,False,inactive_unselected,0,0.3,0.0
duffing,8-bistable,a11,1,0,0.0899999999774882,0.0899999999753534,0.089999999978462,0.091110691348713,0.0885793716695012,0.0925720056958401,0.0011106913712247979,0.01234101523891796,False,0.012,rel,True,True,active_selected,0,1.0,1.0
duffing,8-bistable,a11,x,1,-1.3841528959393681e-12,-2.004527736687945e-12,-7.697829729224057e-13,-2.702421626465333e-12,-9.262220349081878e-07,6.007648413305767e-07,1.3182687305259648e-12,,True,1.3e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,y,2,4.124696904712262e-12,2.568418332764837e-12,4.810137749861428e-12,-1.7386468917697069e-07,-4.250800268300188e-07,4.1389998665523776e-12,1.7386881387387538e-07,,True,1.7e-07,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,x^2,3,1.0218497618388978e-11,9.87621387302556e-12,1.0764412861267444e-11,1.569107359737088e-07,1.0341769782115e-11,2.943948866550679e-06,1.569005174760904e-07,,True,1.6e-07,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,xy,4,-1.0868529351542403e-13,-2.242548223972325e-13,-5.371665609727346e-14,-1.1055957488849529e-13,-6.877759667838743e-08,3.191638449643609e-07,1.8742813730712563e-15,,True,1.9e-15,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,y^2,5,1.9752398715171366e-11,1.9129054963176284e-11,2.1553308154120604e-11,1.380020617302503e-06,2.0841119193291503e-11,6.1054884588422265e-06,1.3800008649037878e-06,,True,1.4e-06,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,x^3,6,9.958758547533217e-13,5.425291143209607e-13,1.5790227899971394e-12,2.150063165698432e-12,1.0264108521089401e-12,1.4782838643366166e-06,1.1541873109451103e-12,,True,1.2e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,x^2y,7,-1.257111603315572e-12,-1.5012588045265085e-12,-7.822976743152663e-13,-1.2685648199054869e-12,-4.42063532428936e-07,-7.426594092930239e-13,1.1453216589914924e-14,,True,1.1e-14,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,xy^2,8,7.494640702418358e-13,3.665061590799379e-13,1.4115878292947177e-12,7.302620624936661e-13,-7.350923923120089e-07,2.264260065075757e-12,1.92020077481697e-14,,True,1.9e-14,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a11,y^3,9,-5.844491761258416e-12,-7.087289079077802e-12,-3.575622902477077e-12,-6.233524486913477e-12,-1.8624127841263531e-06,1.529156622563711e-07,3.890327256550612e-13,,True,3.9e-13,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a12,1,0,0.0,0.0,0.0,0.0,-0.0001296347141727,7.816174726415065e-05,0.0,,True,0,abs,False,False,inactive_unselected,0,0.2,0.0
duffing,8-bistable,a12,x,1,0.0,0.0,0.0,2.5831023739219972e-14,0.0,0.0012639233828342,2.5831023739219972e-14,,True,2.6e-14,abs,False,False,inactive_unselected,0,0.4,0.0
duffing,8-bistable,a12,y,2,0.0,0.0,0.0,0.0,-0.000845513555793,0.000385925091333,0.0,,True,0,abs,True,False,selected_zero_truth,0,0.5,0.0
duffing,8-bistable,a12,x^2,3,0.0,0.0,0.0,1.3833231657303247e-14,0.0,2.392865324108821e-05,1.3833231657303247e-14,,True,1.4e-14,abs,False,False,inactive_unselected,0,0.3,0.0
duffing,8-bistable,a12,xy,4,0.0,0.0,0.0,0.0,-0.0015198507632518,2.2143402042170463e-14,0.0,,True,0,abs,False,False,inactive_unselected,0,0.3,0.0
duffing,8-bistable,a12,y^2,5,0.0,0.0,0.0,-6.107625901299222e-13,-0.0023791052550507,0.0,6.107625901299222e-13,,True,6.1e-13,abs,False,False,inactive_unselected,0,0.4,0.0
duffing,8-bistable,a12,x^3,6,0.0,0.0,0.0,2.621155994789666e-16,0.0,4.2181722970035334e-13,2.621155994789666e-16,,True,2.6e-16,abs,False,False,inactive_unselected,0,0.1,0.0
duffing,8-bistable,a12,x^2y,7,0.0,0.0,0.0,0.0,-1.6479487378758482e-13,8.865528706727009e-14,0.0,,True,0,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a12,xy^2,8,0.0,0.0,0.0,0.0,-1.6816956928003474e-13,6.045829576072912e-13,0.0,,True,0,abs,False,False,inactive_unselected,0,0.2,0.0
duffing,8-bistable,a12,y^3,9,0.0,0.0,0.0,7.456701130374786e-13,0.0,0.0003692205634162,7.456701130374786e-13,,True,7.5e-13,abs,False,False,inactive_unselected,0,0.1,0.0
duffing,8-bistable,a22,1,0,0.0899999999774882,0.0899999999753534,0.089999999978462,0.0889640645632826,0.0879970632319624,0.0907790589631172,0.001035935414205602,0.011510393494052465,False,0.012,rel,True,True,active_selected,0,1.0,1.0
duffing,8-bistable,a22,x,1,-1.3841528959393681e-12,-2.004527736687945e-12,-7.697829729224057e-13,-2.578821135657173e-12,-3.612267060773068e-05,2.342989097675328e-05,1.1946682397178047e-12,,True,1.2e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,y,2,4.124696904712262e-12,2.568418332764837e-12,4.810137749861428e-12,-6.780862283084484e-06,-1.657830088563384e-05,4.0812236083428216e-12,6.780866407781389e-06,,True,6.8e-06,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,x^2,3,1.0218497618388978e-11,9.87621387302556e-12,1.0764412861267444e-11,6.119122507681485e-06,9.89120734568074e-12,0.000114813629886,6.119112289183866e-06,,True,6.1e-06,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,xy,4,-1.0868529351542403e-13,-2.242548223972325e-13,-5.371665609727346e-14,-1.111176119744184e-13,-2.6823187731789467e-06,1.2447395979209086e-05,2.4323184589943707e-15,,True,2.4e-15,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,y^2,5,1.9752398715171366e-11,1.9129054963176284e-11,2.1553308154120604e-11,5.3819715496517016e-05,2.10727132716762e-11,0.000238113371882,5.38196957441183e-05,,True,5.4e-05,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,x^3,6,9.958758547533217e-13,5.425291143209607e-13,1.5790227899971394e-12,2.0521417476428563e-12,1.0373474358122296e-12,5.765306905760342e-05,1.0562658928895346e-12,,True,1.1e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,x^2y,7,-1.257111603315572e-12,-1.5012588045265085e-12,-7.822976743152663e-13,-1.2492732064327498e-12,-1.7240380469863776e-05,-7.368725623415933e-13,7.838396882822146e-15,,True,7.8e-15,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,xy^2,8,7.494640702418358e-13,3.665061590799379e-13,1.4115878292947177e-12,7.320673420380382e-13,-2.8668623609260345e-05,2.157718076463413e-12,1.7396728203797674e-14,,True,1.7e-14,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,a22,y^3,9,-5.844491761258416e-12,-7.087289079077802e-12,-3.575622902477077e-12,-6.119817207855163e-12,-7.263372918965138e-05,5.964358900133798e-06,2.753254465967471e-13,,True,2.8e-13,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,1,0,4.5828307437686165e-11,2.853952545077927e-11,5.344691775198049e-11,-0.0399077013054253,-0.0742680953034587,0.0011621404727834,0.039907701351253606,,True,0.040,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,x,1,-1.2073187173477885e-12,-2.492197101176526e-12,-5.969270185081497e-13,-3.8618646961684285e-13,-1.826559875390948e-12,0.032291190324019,8.211322477309457e-13,,True,8.2e-13,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,y,2,0.9999999987383664,0.9999999986645892,0.9999999987549828,0.9799491913774668,0.9172173377833656,1.008751387387382,0.020050807360899592,0.020050807386196363,False,0.020,rel,True,True,active_selected,0,1.0,1.0
duffing,8-bistable,b1,x^2,3,-1.3967971487615907e-11,-1.668002786277602e-11,-8.692614171597789e-12,-1.388327493927284e-11,-2.602628240271785e-11,0.0289360855231234,8.469654834306823e-14,,True,8.5e-14,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,xy,4,9.85462400570208e-12,4.837515260189852e-12,1.640998122058426e-11,1.0145421181284325e-11,4.883442042034527e-12,1.627461018640056e-11,2.90797175582245e-13,,True,2.9e-13,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,y^2,5,-1.389516887948196e-10,-1.6774013709789003e-10,-8.576384908394578e-11,-1.4655082368325376e-10,-1.9375486551701349e-10,-9.273800538432068e-11,7.599134888434173e-12,,True,7.6e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,x^3,6,-2.2551258032634002e-17,-9.520969750147139e-17,5.098011747327498e-17,5.348030760950857e-14,-4.86711517749505e-13,7.740778544686887e-12,5.35028588675412e-14,,True,5.4e-14,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,x^2y,7,2.6228708752118113e-10,2.5410428192029325e-10,2.845586168535653e-10,2.6332192149858326e-10,2.467548488762237e-10,2.7612271464858687e-10,1.0348339774021307e-12,,True,1.0e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,xy^2,8,1.6648969181603918e-12,8.702409333358162e-13,4.2870798312018624e-12,2.2386734183921668e-12,6.925310885725151e-13,1.8666269694281358e-11,5.73776500231775e-13,,True,5.7e-13,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b1,y^3,9,1.1754226451241823e-09,1.0758370972692903e-09,1.4121943129508016e-09,1.166384045012456e-09,1.0117059732979714e-09,1.3429608094783656e-09,9.03860011172622e-12,,True,9.0e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b2,1,0,-3.797437524667816e-11,-6.0549637398836e-11,-3.4856716029445065e-11,-0.054046155804309,-0.0810166055702552,-0.0264499437065992,0.054046155766334626,,True,0.054,abs,False,False,inactive_unselected,0,0.1,0.0
duffing,8-bistable,b2,x,1,0.9999999989832632,0.999999998941978,0.9999999990324724,0.936804849432466,0.8717759931109595,0.9785812728688446,0.06319514955079719,0.06319514961505003,False,0.063,rel,True,True,active_selected,0,1.0,1.0
duffing,8-bistable,b2,y,2,-0.3499999995587961,-0.3499999995650842,-0.3499999995375639,-6.591150497591909e-12,-0.3859442791236031,-3.4822999512098544e-12,0.34999999955220495,0.9999999999811681,False,1.000,rel,False,True,active_missed,0,0.4,1.0
duffing,8-bistable,b2,x^2,3,5.0650256463964895e-11,3.058440510897835e-11,8.602050721895845e-11,0.0454961015521955,0.0124277667893129,0.0885118930423148,0.04549610150154525,,True,0.045,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b2,xy,4,-2.124686441947504e-11,-2.467869856516821e-11,-1.3099992976632627e-11,-1.76677243165745e-11,-2.5687889352142768e-11,-1.1809768753697294e-11,3.5791401029005412e-12,,True,3.6e-12,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b2,y^2,5,5.6292421486377847e-11,3.272896574997189e-11,7.538521916649371e-11,1.1037061583025085e-12,-8.1819320579476e-12,7.6456655693239e-11,5.518871532807534e-11,,True,5.5e-11,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b2,x^3,6,-0.9999999994293904,-0.9999999994440436,-0.9999999994108212,-0.9190465683947808,-0.958523005585474,-0.8708419654521538,0.08095343103460961,0.08095343108080241,False,0.081,rel,True,True,active_selected,0,1.0,1.0
duffing,8-bistable,b2,x^2y,7,-9.143806201751784e-11,-9.820134849188498e-11,-8.821503202555848e-11,1.077338097827702e-12,-1.0640609827274667e-10,2.743783897740141e-12,9.251540011534554e-11,,True,9.3e-11,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b2,xy^2,8,2.611171452353522e-10,2.531330855013684e-10,2.7994535507655576e-10,2.427775343445637e-10,2.344030761022349e-10,2.6669292555329676e-10,1.8339610890788507e-11,,True,1.8e-11,abs,False,False,inactive_unselected,0,0.0,0.0
duffing,8-bistable,b2,y^3,9,-4.1140300552455606e-10,-4.942664344802516e-10,-3.765455004144487e-10,1.367323080228856e-12,-5.571425299449417e-10,5.393791701609962e-12,4.1277032860478493e-10,,True,4.1e-10,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,1,0,0.062499999922267,0.0624999999133709,0.0624999999354636,0.0618893526765194,0.0615602189279085,0.0643414955214365,0.0006106472457476017,0.009770355944113292,False,9.8e-03,rel,True,True,active_selected,0,1.0,1.0
fitzhugh_nagumo,7-limit-cycle,a11,x,1,-5.080412778491173e-12,-8.342036028949833e-12,-5.961118822261438e-13,-4.995285444795982e-12,-7.154184397534232e-07,6.26308238601024e-06,8.512733369519147e-14,,True,8.5e-14,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,y,2,3.200529444389231e-11,1.6947048843472884e-11,4.314827760578664e-11,1.7142344874769975e-11,-8.13253785184101e-06,3.3024480820609755e-11,1.4862949569122334e-11,,True,1.5e-11,abs,False,False,inactive_unselected,0,0.1,0.0
fitzhugh_nagumo,7-limit-cycle,a11,x^2,3,1.986956903884828e-11,1.559380705843961e-11,4.372828075444545e-11,4.385663468572997e-11,1.3728172455407032e-11,2.693962845394997e-06,2.3987065646881688e-11,,True,2.4e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,xy,4,-3.131658324662937e-12,-1.3705774636342244e-11,-5.322832533588541e-13,5.624977909170272e-08,-3.104600206530852e-12,8.804503534965818e-06,5.6252910750027384e-08,,True,5.6e-08,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,y^2,5,1.3329385254023842e-10,1.0340889780767728e-10,1.7301510813457301e-10,1.5017003914796668e-10,8.188102423825891e-11,5.5681549474526346e-06,1.6876186607728258e-11,,True,1.7e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,x^3,6,2.6061592087137813e-12,2.94831904009005e-13,1.6202191229997425e-11,1.5621438073700303e-11,9.689695159613405e-13,1.2795827466680435e-06,1.3015278864986521e-11,,True,1.3e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,x^2y,7,-1.1724174757370992e-11,-1.4272623895886544e-11,-7.762525989843875e-12,-9.41555432778793e-12,-2.130929218494523e-09,7.835520455255086e-06,2.3086204295830626e-12,,True,2.3e-12,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,xy^2,8,2.771236661125451e-12,4.012444392900577e-13,1.0734727625144095e-11,3.7236046454885015e-12,-7.797324053150415e-09,1.5796788713830363e-05,9.523679843630504e-13,,True,9.5e-13,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a11,y^3,9,-9.374508176910343e-11,-1.09914531417428e-10,-7.573051034643524e-11,-1.0061244808554792e-10,-2.424083864991776e-06,-6.599682567938306e-11,6.867366316444486e-12,,True,6.9e-12,abs,False,False,inactive_unselected,0,0.1,0.0
fitzhugh_nagumo,7-limit-cycle,a12,1,0,0.0,0.0,0.0,6.032476564615646e-05,0.0,0.0010677384061534,6.032476564615646e-05,,True,6.0e-05,abs,False,False,inactive_unselected,0,0.3,0.0
fitzhugh_nagumo,7-limit-cycle,a12,x,1,0.0,0.0,0.0,0.0,-0.0007418267478381,6.48951769268283e-05,0.0,,True,0,abs,False,False,inactive_unselected,0,0.4,0.0
fitzhugh_nagumo,7-limit-cycle,a12,y,2,0.0,0.0,0.0,0.0,-0.0026143170766651,6.681036181787178e-13,0.0,,True,0,abs,False,False,inactive_unselected,0,0.4,0.0
fitzhugh_nagumo,7-limit-cycle,a12,x^2,3,0.0,0.0,0.0,0.0,-0.001384374478339,0.0,0.0,,True,0,abs,False,False,inactive_unselected,0,0.3,0.0
fitzhugh_nagumo,7-limit-cycle,a12,xy,4,0.0,0.0,0.0,-1.6221595352357337e-13,-0.0003928570619894,0.0,1.6221595352357337e-13,,True,1.6e-13,abs,False,False,inactive_unselected,0,0.3,0.0
fitzhugh_nagumo,7-limit-cycle,a12,y^2,5,0.0,0.0,0.0,0.0008112645309001,0.0,0.002747022258726,0.0008112645309001,,True,8.1e-04,abs,True,False,selected_zero_truth,0,0.5,0.0
fitzhugh_nagumo,7-limit-cycle,a12,x^3,6,0.0,0.0,0.0,0.0,-0.0003889087546335,3.912337160488994e-07,0.0,,True,0,abs,False,False,inactive_unselected,0,0.1,0.0
fitzhugh_nagumo,7-limit-cycle,a12,x^2y,7,0.0,0.0,0.0,0.0,-8.042121889336857e-13,0.0008627174107952,0.0,,True,0,abs,False,False,inactive_unselected,0,0.3,0.0
fitzhugh_nagumo,7-limit-cycle,a12,xy^2,8,0.0,0.0,0.0,2.00664043701358e-12,0.0,0.0015173262086319,2.00664043701358e-12,,True,2.0e-12,abs,False,False,inactive_unselected,0,0.3,0.0
fitzhugh_nagumo,7-limit-cycle,a12,y^3,9,0.0,0.0,0.0,0.0,-9.13802400165071e-12,7.7604564034595e-12,0.0,,True,0,abs,False,False,inactive_unselected,0,0.2,0.0
fitzhugh_nagumo,7-limit-cycle,a22,1,0,0.062499999922267,0.0624999999133709,0.0624999999354636,0.0623468134439659,0.0615687133417611,0.0635414753890618,0.00015318647830109972,0.0024509836558659526,False,2.5e-03,rel,True,True,active_selected,0,1.0,1.0
fitzhugh_nagumo,7-limit-cycle,a22,x,1,-5.080412778491173e-12,-8.342036028949833e-12,-5.961118822261438e-13,-4.9416480133097215e-12,-2.790114346329549e-05,0.00017336991879,1.387647651814518e-13,,True,1.4e-13,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,y,2,3.200529444389231e-11,1.6947048843472884e-11,4.314827760578664e-11,1.6743757621599944e-11,-0.0003171695287981,3.213497347694999e-11,1.5261536822292365e-11,,True,1.5e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,x^2,3,1.986956903884828e-11,1.559380705843961e-11,4.372828075444545e-11,4.2327716416970855e-11,1.3730190865759415e-11,0.0001050628126567,2.2458147378122575e-11,,True,2.2e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,xy,4,-3.131658324662937e-12,-1.3705774636342244e-11,-5.322832533588541e-13,2.193775537680835e-06,-3.105035487750465e-12,0.0002001162958434,2.1937786693391597e-06,,True,2.2e-06,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,y^2,5,1.3329385254023842e-10,1.0340889780767728e-10,1.7301510813457301e-10,1.4502661376307775e-10,8.189321934659319e-11,0.0002171507711059,1.1732761222839334e-11,,True,1.2e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,x^3,6,2.6061592087137813e-12,2.94831904009005e-13,1.6202191229997425e-11,1.5121809065655767e-11,9.365774833216052e-13,4.990303507413384e-05,1.2515649856941986e-11,,True,1.3e-11,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,x^2y,7,-1.1724174757370992e-11,-1.4272623895886544e-11,-7.762525989843875e-12,-9.128148699408594e-12,-8.229985951531092e-08,0.0003055856616255,2.596026057962398e-12,,True,2.6e-12,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,xy^2,8,2.771236661125451e-12,4.012444392900577e-13,1.0734727625144095e-11,3.747160168580748e-12,-3.04149763239456e-07,0.0006160738734237,9.759235074552966e-13,,True,9.8e-13,abs,False,False,inactive_unselected,0,0.0,0.0
fitzhugh_nagumo,7-limit-cycle,a22,y^3,9,-9.374508176910343e-11,-1.09914531417428e-10,-7.573051034643524e-11,-9.773057816300489e-11,-9.453373609345148e-05,-6.600639305141718e-11,3.985496393901458e-12,,True,4.0e-12,abs,False,False,inactive_unselected,0,0.0,0.0
