system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
maier_stein,8-bistable,9602,b1,xy,4,-9.008083730314365e-09,0.11763816007574383,13059178.02339546,True,True,False,True,False,False
maier_stein,8-bistable,9602,b1,y^2,5,1.0345297531131438e-07,3.120371171957244,30162216.786074415,True,True,False,True,True,True
maier_stein,8-bistable,9602,b1,x^3,6,-1.0000002825349037,-3.0996535729116497,2.099652697151573,True,True,True,True,True,False
maier_stein,8-bistable,9602,b1,x^2y,7,-7.791315679648038e-09,-1.8470698665254628e-08,1.3706777423359409,True,True,False,False,False,False
maier_stein,8-bistable,9602,b1,xy^2,8,-0.3499998790716716,3.3780096527665577,10.651459485432628,True,True,True,True,True,False
maier_stein,8-bistable,9602,b1,y^3,9,8.252292841413186e-15,-8.536926210881393e-08,85369.27036110677,True,True,False,False,False,False
maier_stein,8-bistable,9602,b2,1,0,4.894587787049258e-09,1.48061916420161,302501298.1123024,True,True,False,True,True,True
maier_stein,8-bistable,9602,b2,x,1,1.2717595172973219e-08,5.651510988408571,444385192.23361325,True,True,False,True,True,True
maier_stein,8-bistable,9602,b2,y,2,-0.9999997155178226,-2.119053529477216,1.1190541323103496,True,True,True,True,True,False
maier_stein,8-bistable,9602,b2,x^2,3,7.603769444880518e-09,6.509486131882948,856086730.5967436,True,True,False,True,True,True
maier_stein,8-bistable,9602,b2,xy,4,7.024333979777644e-07,4.778547163369425e-07,0.31971526736536376,True,True,False,False,False,False
maier_stein,8-bistable,9602,b2,y^2,5,6.505587556162235e-09,0.10372555372354511,15944070.588936498,True,True,False,False,False,False
maier_stein,8-bistable,9602,b2,x^3,6,5.722580554054806e-13,2.348983631962322,2348983631961.7495,True,True,False,True,True,True
maier_stein,8-bistable,9602,b2,x^2y,7,-0.9999995956363731,2.6540411082118395e-07,1.0000002654042182,True,True,True,False,False,False
maier_stein,8-bistable,9602,b2,xy^2,8,9.734398961481474e-09,9.765157545505887e-08,9.031597825552582,True,True,False,False,False,False
maier_stein,8-bistable,9602,b2,y^3,9,-4.48992271139931e-08,1.985668238485442,44224999.204180606,True,True,False,True,True,True
maier_stein,8-bistable,9602,a11,1,0,0.12249999021049628,0.12099968953440635,0.012247353436615855,True,True,True,True,True,False
maier_stein,8-bistable,9602,a11,x,1,-3.715936314264018e-08,-0.0005999165358444227,16143.4245839623,True,True,False,False,False,False
maier_stein,8-bistable,9602,a11,y,2,-2.2618364837626042e-10,0.005088686395387683,22498030.507962327,True,True,False,True,False,False
maier_stein,8-bistable,9602,a11,x^2,3,-4.448406781990566e-08,-0.0009691945456452056,21786.4531971537,True,True,False,False,False,False
maier_stein,8-bistable,9602,a11,xy,4,-6.034907883339438e-10,0.020245539461403454,33547388.719529714,True,True,False,True,False,False
maier_stein,8-bistable,9602,a11,y^2,5,1.4667438542997213e-09,0.008364076296284025,5702478.18323636,True,True,False,True,False,False
maier_stein,8-bistable,9602,a11,x^3,6,-1.6943298516107935e-08,-0.00048720056638535525,28753.76495454385,True,True,False,False,False,False
maier_stein,8-bistable,9602,a11,x^2y,7,-3.7354948511203624e-10,0.01406354936500664,37648424.905038044,True,True,False,True,False,False
maier_stein,8-bistable,9602,a11,xy^2,8,1.573436288132349e-09,0.008623938630375484,5480957.266579705,True,True,False,True,False,False
maier_stein,8-bistable,9602,a11,y^3,9,1.0425141838265978e-10,0.003484777836340058,33426669.738896,True,True,False,True,False,False
maier_stein,8-bistable,9602,a22,1,0,0.12249999021049628,0.11657935115888457,0.048331751222494404,True,True,True,True,False,False
maier_stein,8-bistable,9602,a22,x,1,-3.715936314264018e-08,-0.0233953488986583,629593.9908735723,True,True,False,True,False,False
maier_stein,8-bistable,9602,a22,y,2,-2.2618364837626042e-10,0.1984587779178237,877423189.3804619,True,True,False,True,True,True
maier_stein,8-bistable,9602,a22,x^2,3,-4.448406781990566e-08,-0.03779691610890582,849672.10682843,True,True,False,True,False,False
maier_stein,8-bistable,9602,a22,xy,4,-6.034907883339438e-10,0.7895760616678024,1308348159.6315243,True,True,False,True,True,True
maier_stein,8-bistable,9602,a22,y^2,5,1.4667438542997213e-09,0.32619892045116666,222396649.57734728,True,True,False,True,True,True
maier_stein,8-bistable,9602,a22,x^3,6,-1.6943298516107935e-08,-0.019000185566124206,1121397.2654003762,True,True,False,True,False,False
maier_stein,8-bistable,9602,a22,x^2y,7,-3.7354948511203624e-10,0.5484784392694264,1468288570.866252,True,True,False,True,True,True
