system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
nongradient_circulation,3,9109,a11,y^2,5,1.1105507481466712e-10,1.5334863440170317e-05,138082.41010765798,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,x^3,6,4.0752050331999415e-12,4.1364455801128345e-12,0.015027598958574513,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,x^2y,7,2.9636621592282934e-12,1.3770754394557891e-06,464652.31251331465,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,xy^2,8,3.995218602254688e-12,-1.1306437760067406e-05,2829993.269681227,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,y^3,9,1.6829610870701166e-11,8.522693406055064e-06,506409.60399633506,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,1,0,0.48999999990322624,0.4814013477511775,0.017548269701524406,True,True,True,True,True,False
nongradient_circulation,3,9109,a22,x,1,-5.130055589813828e-12,6.431997206046706e-05,12537871.3864691,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,y,2,-8.974884901731534e-12,-0.00015602128850383278,17384209.5177005,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,x^2,3,4.698169367987109e-11,0.00016447922069577368,3500920.482663436,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,xy,4,2.5629138439503293e-13,-2.1138551924949374e-05,21138552.18124076,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,y^2,5,1.1105507481466712e-10,0.0005980553860795347,5385213.3819415,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,x^3,6,4.0752050331999415e-12,4.019267712879353e-12,0.013726259136626824,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,x^2y,7,2.9636621592282934e-12,5.3705827707621465e-05,18121439.57661616,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,xy^2,8,3.995218602254688e-12,-0.00044095122692908883,110369738.1353446,True,True,False,False,False,False
nongradient_circulation,3,9109,a22,y^3,9,1.6829610870701166e-11,0.0003323843930085042,19749973.943696138,True,True,False,False,False,False
nongradient_circulation,3,9109,a12,1,0,0.0,-0.0010796465135268468,1079646513.526847,True,True,False,True,False,False
nongradient_circulation,3,9109,a12,x,1,0.0,-4.344670229676571e-05,43446702.29676571,True,True,False,False,False,False
nongradient_circulation,3,9109,a12,y,2,0.0,-0.0231924206132648,23192420613.264797,True,True,False,True,True,True
nongradient_circulation,3,9109,a12,x^2,3,0.0,-2.4373640591510103e-13,0.24373640591510104,True,True,False,False,False,False
nongradient_circulation,3,9109,a12,xy,4,0.0,-0.0018910709189375646,1891070918.9375646,True,True,False,True,False,False
nongradient_circulation,3,9109,a12,y^2,5,0.0,0.008226075065743944,8226075065.743944,True,True,False,True,True,True
nongradient_circulation,3,9109,a12,x^3,6,-0.0,-2.237835089877167e-14,0.02237835089877167,True,True,False,False,False,False
nongradient_circulation,3,9109,a12,x^2y,7,0.0,-6.984691518472177e-12,6.984691518472177,True,True,False,False,False,False
nongradient_circulation,3,9109,a12,xy^2,8,0.0,-0.020577797266208758,20577797266.20876,True,True,False,True,True,True
nongradient_circulation,3,9109,a12,y^3,9,0.0,0.0350163824299389,35016382429.9389,True,True,False,True,True,True
nondiag_cholesky,4,9109,b1,1,0,-3.0951833688331566e-12,0.03717240053732934,12009757132.559818,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,x,1,-0.99999999960994,-1.372998286172726,0.3729982867082776,True,True,True,True,True,False
nondiag_cholesky,4,9109,b1,y,2,-9.219143088334514e-13,0.002190524604861055,2190524605.7829695,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,x^2,3,5.750429573248418e-11,-0.048791903090146756,848491447.9195769,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,xy,4,-7.409636197227227e-11,-0.08096099345242602,1092644648.4461167,True,True,False,True,False,False
nondiag_cholesky,4,9109,b1,y^2,5,6.325173329569719e-12,-0.06618043689176036,10463023454.02882,True,True,False,True,False,False
nondiag_cholesky,4,9109,b1,x^3,6,-7.377533889210848e-10,0.6011103247032702,814784905.7258922,True,True,False,True,True,True
nondiag_cholesky,4,9109,b1,x^2y,7,4.336081782102939e-12,5.911684736298972e-11,12.633702114889282,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,xy^2,8,-4.828442568480701e-10,2.4460048546433777,5065825720.064167,True,True,False,True,True,True
nondiag_cholesky,4,9109,b1,y^3,9,1.5823748035802301e-12,1.650229201498015e-10,103.28813690437055,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,x^4,10,-1.222737530321292e-10,-8.007538891541326e-10,5.548861626449979,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,x^3y,11,1.1566909821772345e-10,-9.494222423412453e-11,1.8208088910264968,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,x^2y^2,12,-5.0139754318432794e-11,-1.4370153620247833e-09,27.660199507529214,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,xy^3,13,1.7934300100607163e-10,5.036901160340144e-09,27.08529539532809,True,True,False,False,False,False
nondiag_cholesky,4,9109,b1,y^4,14,-1.7162010802163939e-13,-1.751613083253951e-09,1751.4414631459294,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,1,0,1.1531208758198839e-11,0.07365534723599099,6387478430.835785,True,True,False,True,False,False
nondiag_cholesky,4,9109,b2,x,1,-9.19966547520483e-13,-0.16603200540177845,166032005400.8585,True,True,False,True,False,False
nondiag_cholesky,4,9109,b2,y,2,-0.9999999993839146,-1.333704316604355,0.33370431742603074,True,True,True,True,True,False
nondiag_cholesky,4,9109,b2,x^2,3,-1.531470726642347e-11,5.747741724230733e-10,38.530862485581395,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,xy,4,3.03519392863508e-11,1.518749215387083e-10,4.0037963013126525,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,y^2,5,-3.3375503414089523e-10,-0.937065950181353,2807645889.9254055,True,True,False,True,True,True
nondiag_cholesky,4,9109,b2,x^3,6,1.0159650255902052e-12,-1.217759662192455e-10,120.86236056551465,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,x^2y,7,-4.81232649992067e-10,-4.626626577325275e-10,0.03858838809013828,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,xy^2,8,6.7126646954776934e-12,-8.336775261991018e-11,13.419472206927727,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,y^3,9,-1.8479824121575751e-09,1.595452370921132,863348245.2391826,True,True,False,True,True,True
nondiag_cholesky,4,9109,b2,x^4,10,-1.9540383266883446e-15,-5.178569334091274e-11,51.783739302586056,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,x^3y,11,-4.765193766887869e-11,-4.4403428826396644e-11,0.06817160017825749,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,x^2y^2,12,1.892116515132549e-10,-3.959248152175307e-09,21.924970108925603,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,xy^3,13,-7.356506345510327e-11,-5.764883444173351e-10,6.83644188343786,True,True,False,False,False,False
nondiag_cholesky,4,9109,b2,y^4,14,1.108063115113256e-09,1.3680624134230628,1234643039.4221442,True,True,False,True,True,True
nondiag_cholesky,4,9109,a11,1,0,0.2500000000123606,0.28483729070636565,0.1393491627691304,True,True,True,True,True,False
nondiag_cholesky,4,9109,a11,x,1,-3.734727700757459e-12,-2.0846166167891618e-08,5580.709789354576,True,True,False,False,False,False
nondiag_cholesky,4,9109,a11,y,2,-1.3503999839302915e-12,-3.408590825478825e-08,25240.34231369169,True,True,False,False,False,False
